ID,LoanApproved
116,0.00018960535330981256
117,0.004290167685545602
118,0.9553364636117846
119,0.97730700035524
120,0.9990453230762023
121,0.002344663972175082
122,0.9690882370690507
123,0.23884928827746438
124,0.9838446166963949
125,0.0037042795357810467
126,0.9994560019535002
127,0.9998038367100119
128,0.9995277554836572
129,0.006236529736641808
130,0.9991349815670448
131,0.0001766985941394034
132,0.00026817288381303833
133,0.00041636591802339296
134,0.9998744009623219
135,0.9961143289735861
136,0.9998419827978574
137,0.22312386872157877
138,0.9998616381946214
139,0.9672529691910942
140,0.1024836400665701
141,0.9556912605549881
142,0.9997656802135654
143,0.9991842679290499
144,0.015926196735178644
145,0.9998807437018943
146,0.02510949218033007
147,0.0005175603973705978
148,0.00018324253563317157
149,0.002644804377297952
150,0.7393432551734471
151,0.9738542266986161
152,0.00032755942279818334
153,0.9848372507435212
154,0.0001242647113405708
155,0.9995827093484301
156,0.0014888311865901879
157,0.0010350157125223855
158,0.0001300758811884819
159,0.0010089333847182827
160,0.8807603592227635
161,0.9735728530290985
162,0.00012365310085644694
163,0.25941504643592833
164,0.9855223929785332
165,0.0025306638860707275
166,0.8313367879652807
167,0.6190932645598071
168,0.9985931160903814
169,0.9937328904080037
170,0.8466897451359437
171,0.20336200284070877
172,0.006497729803315003
173,0.9946113662565069
174,0.9888715850229162
175,0.004585809063452953
176,0.8877535857307366
177,0.9955494789647258
178,0.9245847636389102
179,9.210448650236915e-05
180,0.2758805874643687
181,0.9997413670633696
182,0.013370162037781403
183,0.002154817357603333
184,0.0010793174636016885
185,0.00021711802256312097
186,0.00045722054307984443
187,0.426008817639629
188,0.9996913384519354
189,0.999904074318177
190,0.9998333414038041
191,0.00018852762441543122
192,0.6895404823371731
193,0.9998690760149149
194,0.00016049160194557096
195,0.999302509542695
196,0.99961814697593
197,0.014034286965412554
198,0.002225194951159484
199,0.98552388352123
200,0.9995571886419279
201,0.06336496089842418
202,0.9955968964669162
203,0.999528676674275
204,0.00016054692411905745
205,0.005937289296561804
206,4.934650362376516e-05
207,0.6427382450232509
208,0.0006317630298226357
209,0.9690318541348345
210,0.9133302334436479
211,0.9992108748236683
212,3.584346247307855e-05
213,0.1648317473907077
214,0.9994774447289365
215,0.006116904618638934
216,0.00045823387480607676
217,0.11388910155436413
218,0.3695067649366055
219,0.9967495775503479
220,0.9994925222402962
221,0.999396341823245
222,0.9979064305498457
223,0.026330272042855617
224,0.9996426340212932
225,0.004129397110913665
226,0.0006655998094307636
227,0.997377113959966
228,0.7615663659784203
229,0.9995879725354059
230,0.8871288468320202
231,0.012505659874140896
232,0.6198126420569636
233,0.4505698171193518
234,0.0023183992656892593
235,0.004076930654391697
236,0.9995766895605179
237,0.0029005015067721717
238,0.03170314633416622
239,0.9978305525064367
240,0.00039248670984240393
241,9.156209531473152e-05
242,0.010998292738198155
243,0.00039180594673120093
244,4.522875529088012e-05
245,0.00031833943300514596
246,0.9999571661117558
247,0.9983847667849006
248,0.00012601022631798995
249,0.9999115433432887
250,0.0031781348572063207
251,0.999189997591726
252,0.8317386772255897
253,0.0009414253881830381
254,0.12122067515505712
255,0.9998383620967517
256,0.2661497501889784
257,0.0001678971152043102
258,0.021289831523660846
259,0.9996266367514742
260,0.0007552198721061317
261,0.0007974645294801494
262,0.9996364244878604
263,0.0002962593250990655
264,0.001051900713089327
265,0.9988159856747062
266,0.9614402305789458
267,0.9901365634501488
268,0.005288465589741141
269,0.00016974582838027595
270,0.9386500623863141
271,0.00017601741974142263
272,0.9994601408625461
273,0.06405629903739558
274,0.9662222361218646
275,0.9043245006645755
276,0.00022697396743359593
277,0.8480462083148917
278,0.0632249046699415
279,0.9997885204950406
280,0.0018922770283558187
281,0.0005911907520142753
282,0.40029870495333064
283,0.3264307522695515
284,0.9970366754491382
285,0.9999012510988317
286,0.9974694427728363
287,4.097330342440748e-05
288,0.011122168962848927
289,0.9886716112570867
290,0.9652860721570025
291,0.9881393092588795
292,0.004283748581951637
293,0.0009757032924559602
294,0.9998159978523186
295,0.002803336160956175
296,0.00017531892303720547
297,0.9607287432754755
298,0.8996611691564166
299,0.0011309683364095675
300,0.01042715625947333
301,0.0001007957546394593
302,0.8865505831013399
303,0.9909370020234092
304,0.043985307957585436
305,0.9998914324591549
306,0.9992640287464489
307,0.00015317738594009984
308,0.9608156404613525
309,0.9990875253263098
310,0.00015029132585694488
311,0.0006633177961287282
312,0.2761584388707096
313,0.3859522244335858
314,0.0028611030128220406
315,0.00017234838334935948
316,0.996666466732255
317,0.9991604288550336
318,0.0018317195543680802
319,0.9987349728824387
320,0.9998435000807228
321,0.8939025837328906
322,0.0005195216407787783
323,0.000156031598179751
324,0.0005029883682482532
325,0.37163911933685007
326,0.00033911471704690596
327,0.9998428892702917
328,0.9938189941153237
329,0.9997658310008765
330,0.965637654997511
331,0.002412132288238664
332,0.9952248047469029
333,0.020598228164384873
334,0.03726824799365862
335,0.0005165560723420007
336,0.00173517965080229
337,0.9997674616808846
338,0.989769159702339
339,0.05145134936467661
340,0.002695803556390395
341,5.8832590360228234e-05
342,5.6750142239343165e-05
343,0.0012400139867590782
344,0.9990409952601962
345,0.9999227025242082
346,0.425444207916582
347,0.9688225951354653
348,0.9814466917402015
349,0.9969605329418566
350,0.9726239400999421
351,0.9993257975921266
352,0.652368940059208
353,0.9998716810188074
354,0.9997125456970116
355,0.9983589901320463
356,0.9999592635701238
357,0.9999435056845407
358,0.9961654066543634
359,0.0006057591696875702
360,0.9975903116744912
361,0.9993520698347915
362,0.9899594133634539
363,0.002011764858800215
364,0.013239777045093406
365,0.2873952787913823
366,0.005592456717906667
367,0.9998719606485542
368,0.0016124977758300238
369,0.5883628458438683
370,0.9996814102363412
371,0.9998387676601586
372,0.9992079064552607
373,4.268506687830116e-05
374,0.023277887317165534
375,0.9918396741266481
376,0.9998569323738549
377,0.0005644043627385299
378,0.980031466884077
379,0.0005624391503888376
380,0.9945321667344241
381,0.9951321567013656
382,3.153964495122013e-05
383,0.0005304611162870669
384,0.385242569021
385,0.0001005781700189741
386,0.999473376691955
387,0.8679255279526221
388,0.8073955065266126
389,0.9567634475413285
390,0.00011056259433610075
391,5.4590186066065276e-05
392,0.0019075461980134537
393,0.9998416668698846
394,7.743298110742398e-05
395,0.00013827122462863468
396,0.999802234904422
397,0.9994195969831168
398,0.0003880098413336838
399,0.9876924242440102
400,0.023666401671104335
401,0.002081184408710148
402,0.999822774865077
403,3.957752244006827e-05
404,0.0001137519096852618
405,0.1655797163275203
406,0.9998141902878322
407,0.001055085815786988
408,0.2242570042738615
409,0.9996380638217479
410,0.9890612395605437
411,0.9994765340522416
412,0.9996686590718118
413,0.6156967212717112
414,0.00015774861984400095
415,0.9937975071557043
416,0.004940974833319207
417,0.9979955884671495
418,0.9997717201402069
419,0.9974461183518021
420,0.9998647470596371
421,0.9992546576120389
422,0.9996798587126032
423,0.019045045517394187
424,0.9998352809276796
425,0.05956415996568605
426,0.9987734324678814
427,0.9989388104449803
428,0.008062465618599211
429,0.9997869445077504
430,0.001966296724846923
431,0.9995784854154655
432,0.0001667574795353456
433,0.0001037711885849677
434,0.00018067758554409037
435,0.0008150895239085662
436,0.9997688040962988
437,5.368701082480508e-05
438,0.9482005016603654
439,0.0019245272377359176
440,0.001972247771911389
441,0.9401439444505797
442,0.0004419168635960133
443,0.00015151578305608318
444,0.0002692048617178219
445,0.0001727575680988208
446,0.0007753296373707144
447,0.02275814257272045
448,0.006631139344308088
449,0.0008305306842780296
450,0.0007796459535539489
451,0.0012633266562996795
452,0.9994197368589407
453,0.0008496445963531028
454,0.14500022436214488
455,0.00246922665049175
456,0.9816474758321987
457,0.07192117512098038
458,0.9491598352406054
459,0.18185140804142297
460,0.9936635357100491
461,0.9933505686189782
462,0.9999321568699749
463,0.04384435806551154
464,0.9998933873235132
465,0.05033113536183571
466,0.9999155500736389
467,0.006556041634864354
468,0.9753548508808996
469,4.564461576402312e-05
470,0.008060251936453445
471,0.0002633194097812529
472,0.9983677512200148
473,0.9994019960182755
474,0.9999204479975677
475,0.00038222182109343584
476,0.9998897977154573
477,0.0001569218659632044
478,0.9998389061130214
479,0.062011611573766987
480,0.002853386278604838
481,0.9900621043940792
482,0.0014523977795603063
483,0.9977187624537959
484,0.9996261697920605
485,0.030981717264797055
486,0.0045764297261746655
487,0.998965247748576
488,0.0013055490268393155
489,0.9998489511757167
490,5.844883535683772e-05
491,0.9999116416593902
492,0.00013479723860247545
493,0.996295829855895
494,0.0004923008347897172
495,0.9997504685610801
496,0.00017656732471486047
497,0.0001866749949673192
498,0.8558272836579139
499,0.9998824571278364
500,0.22006811582244182
501,0.8559935893409614
502,0.00013857436098756585
503,0.9997708571289252
504,0.9225325184462865
505,0.02992722740748367
506,0.03822292927234985
507,0.00011099857215905922
508,0.9997949345161476
509,0.0011088019723226703
510,0.08801279961216386
511,0.050436343338272564
512,0.9995896984799794
513,0.000498048093500263
514,0.0003167824725843651
515,0.9997677038815811
516,0.968371941016195
517,0.22840666929124465
518,0.9974214741575852
519,0.840098908444603
520,0.011021024298744554
521,0.0001884603607575582
522,0.0003078183795160695
523,0.9605159154184436
524,0.6998306615678974
525,0.00015567571600924433
526,0.14857169656371658
527,0.0648905142820811
528,0.9846452052926717
529,0.9999316419437146
530,0.9991102077211296
531,0.9983970248694443
532,0.029102748522776098
533,0.00019206500865551776
534,0.031163570497388875
535,0.9976925749801577
536,0.013448148693717039
537,0.002942547179256578
538,0.00010175127585874521
539,0.0003259768155423407
540,3.43298262449203e-05
541,0.9895191897259825
542,0.0020479647804454294
543,0.10172548789084929
544,0.007032550635565698
545,0.00030721475945728676
546,0.0006538141449242543
547,0.011708147431762062
548,9.75760341285855e-05
549,0.00024557870628683727
550,0.9169749135093842
551,0.9870366131109358
552,0.00027090935404895476
553,0.9920598788473697
554,0.0005527714062846883
555,0.05472243073610324
556,0.21824970519245
557,0.9796183914777244
558,7.039928108425666e-05
559,0.9977314592488606
560,0.9173997012470656
561,0.0015770818324188978
562,0.0008585131822181276
563,0.0061042829251383105
564,0.9994512806922407
565,0.008914020548838768
566,0.017898059992828213
567,0.9241885517245051
568,0.0032082465700661897
569,0.9992791364646954
570,0.0009166946679015432
571,0.9990048426948442
572,0.0003616925046255041
573,0.002831506503563257
574,0.3874910488656735
575,0.7620786524767266
576,0.304562372905256
577,0.9993752508836533
578,0.00022723117892169982
579,0.9845038859978437
580,0.999555125153574
581,0.9981689389942566
582,0.0001642054210586626
583,0.10036810622408948
584,0.9991053899367149
585,0.9995891544399189
586,8.320346772042749e-05
587,0.08182676162930048
588,0.1999186062209152
589,0.9986707223547246
590,8.569183011166566e-05
591,0.996438110801745
592,0.0009976354215307504
593,0.001782758011837642
594,0.0001546349883090106
595,0.999739982947166
596,9.084388432201271e-05
597,0.8545922278902403
598,0.0021993049762348577
599,0.08871002149905456
600,0.9995076798765237
601,9.549716836253509e-05
602,0.0006174139656209809
603,0.1079405725826779
604,0.009479477143436645
605,0.9944847541282369
606,0.995408138180295
607,0.0063897142857992344
608,0.999680634212419
609,0.9929856623886779
610,0.10477474176944031
611,0.9666829424182274
612,0.9240316138934933
613,0.9371804294239634
614,0.9421045867101479
615,0.999091257232583
616,0.9997956373615552
617,0.9971911977465385
618,0.5561144232645492
619,0.9592523610636622
620,0.9982807389445504
621,0.0002052439207024323
622,0.003730031718507217
623,0.008218469570940197
624,0.6942871995346118
625,0.0003904767527267483
626,0.8588283184089479
627,0.0002489688850337574
628,0.0003818750844434083
629,0.9994324217496171
630,0.9936589817495383
631,0.9993624557579776
632,0.0005641198785370167
633,0.9973273355683894
634,0.9996082308545
635,0.8697184950690903
636,0.9311093384291282
637,0.0015217362867632285
638,0.9992950188078382
639,0.0014761762291821182
640,7.09989078818601e-05
641,0.5260771015940057
642,0.9930797099538261
643,0.0017966018577799793
644,0.0023406112999363187
645,0.9970881685441367
646,0.0001450642798188351
647,2.306212501231936e-05
648,0.023356173651787337
649,0.0006533499283962761
650,0.9997601456518095
651,0.9996369609005133
652,0.9994362285354125
653,0.9989105337183106
654,0.9982500557198888
655,0.9226905314680763
656,0.994417248194374
657,4.340628790162895e-05
658,0.9246056150305023
659,0.9948425018868454
660,0.9040375067688664
661,0.9999799377643059
662,0.9991626454178152
663,0.9990436612985685
664,0.15239342893568492
665,0.0019625281157069196
666,0.9922648115296343
667,0.9955567371873357
668,0.05076592948188161
669,0.9914714183791962
670,0.998918670221683
671,0.9992011562748989
672,0.9999742110324745
673,0.8368137061575804
674,0.968143102374601
675,0.004895028377032148
676,0.6192408073047239
677,0.9954311615820282
678,0.9914448507047485
679,3.4782698549741096e-05
680,0.0069527766957500625
681,0.9381772660095882
682,0.9487403024306522
683,0.9360602766770693
684,0.9992949969143258
685,0.029133055116106775
686,0.0005781618476045049
687,0.9997838970606957
688,0.0001164983947994728
689,0.012864668489127623
690,0.5415719718266944
691,0.004646130379805569
692,0.00010475506363407207
693,0.8533955013419913
694,0.9996082842704883
695,0.00020519077819308439
696,0.0027917310875725768
697,8.505617898090946e-05
698,0.0002883586247606431
699,0.9982499961315632
700,0.00020069608617156068
701,0.8639970895341369
702,0.9993114731967241
703,0.9999013417373174
704,0.9998284134670486
705,0.999931579235854
706,0.5137731241003702
707,0.00014067514347562544
708,0.00017448669587844434
709,0.8848229103332429
710,0.19866611667994538
711,0.16489916554013473
712,0.9999150524116863
713,0.004269851351860598
714,0.00019184311761827523
715,0.9999523419337533
716,0.9980073204689501
717,0.015147393931204935
718,0.9304185688547836
719,0.9989654344716468
720,0.013092333041259712
721,0.0007767391502295758
722,0.9999562363855788
723,0.9871123620109764
724,0.00013285924311524377
725,0.3449684712571882
726,0.9760717349132227
727,0.9407587365415437
728,0.0001573413618465811
729,0.9997810586176856
730,0.9839674713312574
731,0.0017862199160184511
732,0.9991827934376001
733,0.7407327599774705
734,0.13138236281758212
735,0.9996629472416405
736,0.0003877176811428239
737,0.0288366872611262
738,0.9977641323993014
739,0.9998111159775973
740,0.9962705323396207
741,0.001560924585771997
742,0.9840203167308224
743,0.7691792142791793
744,0.9996213314469599
745,0.11665565473241203
746,0.441963044400902
747,0.00030690516966607167
748,0.9968511501842227
749,0.9990081344402032
750,0.00033290881396161407
751,0.06182827111718769
752,0.00013664731989707253
753,0.6160517328743942
754,0.7943912732884291
755,0.19493110665976435
756,0.9998313686521422
757,0.0003453279870884158
758,0.00015096037455192643
759,0.15230948765944424
760,0.9998267845953104
761,0.8578105021508238
762,0.9954352718874403
763,0.998080923719446
764,0.00012377450354214296
765,0.00032494251107394526
766,0.9998511504744606
767,0.0001277928088115709
768,0.9961073201046327
769,0.12904486654605
770,0.9935455512279039
771,0.00024545979919584525
772,0.0059708889380977225
773,0.9997081053790869
774,0.9971156961782651
775,0.9656677001382742
776,0.9969388235362122
777,0.9965972759532953
778,0.9992858291595554
779,0.9988945402513261
780,0.2391116373494956
781,0.04992151522869024
782,0.0003904422404574783
783,0.00032388562863159073
784,0.999375610261118
785,0.9971478367281545
786,0.056819592206237765
787,6.10082456751033e-05
788,0.0041197986989418055
789,0.9567859103596091
790,0.0010516452600889178
791,0.9998699132524129
792,0.9843366032056533
793,0.998163166822747
794,0.00018833249919876925
795,0.5247267266749178
796,0.9445907238623693
797,0.9998759464130037
798,0.0002591522810192233
799,6.857313265295714e-05
800,0.0005197819265145999
801,0.8723651773511215
802,0.9986429442639778
803,0.00151176656960353
804,0.0012107539153341357
805,0.0023750419309690896
806,0.0009904280693243616
807,0.03201689879330519
808,0.0005279461582509278
809,0.016926236165954525
810,5.551741180578789e-05
811,0.5601038534892177
812,0.9998547644568733
813,0.0004324962292291978
814,0.9920776461366096
815,0.0005888631883415733
816,0.9999289904845756
817,0.36055050102731334
818,0.0009383372252137307
819,0.9996729032356318
820,0.9997600319791585
821,0.10269134687225517
822,0.7361250148059998
823,0.0020999421539453327
824,0.00018828658638595774
825,0.0001041380159196513
826,0.5159535262392826
827,0.291106785586297
828,0.9992019130893736
829,0.791303727837701
830,0.8468592082908782
831,0.00043635367270191013
832,0.9965262198301522
833,0.010640615508469758
834,0.9939181846309232
835,0.01131688594084002
836,0.9974571831222913
837,0.9976095958689222
838,0.9977895287506027
839,0.4710943141674563
840,0.02116108961017388
841,0.00027944950173455275
842,0.011819457719049412
843,0.9956588333276748
844,9.624505137974196e-05
845,0.9814511035942637
846,0.9646363657441203
847,0.9983485393102913
848,0.0005632512707513392
849,0.7554190676657584
850,0.9997356842526794
851,0.0015120478894989418
852,0.0015301982303468067
853,0.8699833838175514
854,0.999660767160224
855,0.9970732325021483
856,0.00020650081401754256
857,0.999626167289311
858,0.9364908834264486
859,0.0034937402621165133
860,0.9993143633282916
861,0.20762504091136497
862,0.945715376941342
863,0.9996700669490385
864,0.9999023786998561
865,0.005844684124199426
866,0.0010303216731137408
867,0.9550278061935398
868,0.1983129590767928
869,0.0007624005221344179
870,0.9990510010685582
871,0.9995881341967573
872,0.0524163705779362
873,0.0055893253867645674
874,0.9999286139232888
875,0.02837854295435811
876,0.9993337038007982
877,0.9993674210984772
878,0.6882800122767923
879,0.9998596563271022
880,0.9802324041321814
881,0.9987517822887406
882,0.024774006081046743
883,0.9998187153367812
884,0.7569649120796024
885,0.9996622069048886
886,0.0002607982141832544
887,0.00015131486927627585
888,0.002115145036396729
889,0.5684727561705382
890,0.9998606227314729
891,0.9990028896232045
892,0.0003372453162475323
893,0.9985379286075622
894,0.9620519792544955
895,0.9999099690835657
896,0.6769113592943585
897,0.006455864582902462
898,0.005556915579807024
899,0.0021796059138510216
900,0.9999290653821726
901,0.00042972470133503874
902,0.0002009801608098927
903,0.0025057601102874924
904,0.018587499280163435
905,0.0006334553388542953
906,0.9936248970926476
907,0.0004353860065891931
908,0.7719012427008956
909,0.004695172420993557
910,0.8276166588202464
911,0.0002170364973637457
912,0.000125484328484547
913,0.003141897412329233
914,0.999272483227293
915,0.14541268717898567
916,0.0043926549182406495
917,0.002593097844642803
918,0.9999202065627346
919,0.9852071284433151
920,0.9986631350887774
921,0.9995833114308839
922,0.0011658939341955693
923,0.99701958237216
924,0.0006066991155026415
925,0.0004146021341191828
926,0.040416751795447056
927,0.9883958366834942
928,0.7617690863641894
929,0.9996012048184905
930,0.998184882611382
931,0.9998027082726633
932,0.9997029393535831
933,0.9100096261195834
934,0.988790036410989
935,0.020209363799267778
936,0.0066017530223748296
937,0.9995167293345593
938,3.86476450370565e-05
939,0.00032415749799989983
940,0.0008833019364183685
941,0.8630836024424976
942,0.9598720088608171
943,0.15470064469887027
944,0.9988287036460485
945,0.00018097162512325536
946,0.998375769320882
947,0.3543442710646551
948,0.010492054846491102
949,0.20301824096302132
950,0.9960380877268399
951,0.0015507328288340092
952,0.0010045064958217429
953,0.07430190567027821
954,0.9283737391416562
955,8.907332990633285e-05
956,0.0002627328158250939
957,0.03870483220281387
958,0.8436944011127963
959,0.9991210266499108
960,0.9997866938776083
961,0.6629468939813876
962,0.9717656617120654
963,0.0005355440842907667
964,0.006962859944708127
965,0.9994377385157611
966,0.9871147260321369
967,8.229941897685113e-05
968,0.9998530566359338
969,0.9996775626959399
970,0.0009738128078984043
971,0.9908225074063616
972,0.9998220361316775
973,0.49917581122219495
974,0.9997342944174245
975,0.9635166893836977
976,0.09941865929357482
977,0.00042824488046980106
978,0.0002755788812085299
979,0.9999285645220722
980,0.01067124749311166
981,0.6485524034033933
982,0.00010202534561266894
983,0.9989752258357267
984,0.0008480078332320924
985,0.7273097200647131
986,0.9924336533652459
987,9.54535982760669e-05
988,0.9981919519820096
989,0.00011584811454933122
990,0.8467485199386667
991,0.0025560321050751064
992,0.4935171780607512
993,0.9997805710601387
994,0.0017674719520130145
995,0.9999541947603716
996,0.9988435621305386
997,0.9930607874892377
998,0.0016242422740978956
999,0.9998108681849263
1000,0.9968322693793312
1001,0.055527697678547
1002,0.9799841106571263
1003,0.001952931774080021
1004,0.013823100976276386
1005,0.9998521996620795
1006,0.0005089698075627638
1007,0.9998018923992406
1008,0.4376407994665448
1009,0.9983578477126864
1010,0.002955419120515696
1011,0.9981825429488148
1012,0.9854425753924656
1013,0.239398180963174
1014,0.6482720021019557
1015,0.0001396292555113552
1016,0.9728953879682094
1017,0.2247966305410388
1018,0.9990841818664858
1019,0.0002710691431176627
1020,0.9997068598883394
1021,0.981341151223286
1022,0.9078361214824242
1023,0.0001742805005392958
1024,0.001356367594920943
1025,0.9928612164542884
1026,0.9997505470632355
1027,0.9996414901163732
1028,0.9998529228093948
1029,0.9996140720348031
1030,0.0019378960154771577
1031,0.9990629761366373
1032,0.9997409809509044
1033,0.999826667659023
1034,0.9998349891370206
1035,0.0008684901809106495
1036,9.828308445587241e-05
1037,0.00010773085440438535
1038,0.0017254778784428662
1039,0.00036431712009948056
1040,0.0015926375181947268
1041,0.9997439886977041
1042,0.00016054028985604564
1043,0.0006618403889689804
1044,0.998883733548322
1045,0.0007242654253082377
1046,0.6601398983956034
1047,0.9995589681004728
1048,0.028926370847756736
1049,0.999025129951457
1050,0.9829513622644933
1051,0.0004213192027558297
1052,0.5827874085331362
1053,0.045529238320394586
1054,0.00016543481095742548
1055,0.783497280296887
1056,0.9995863481516759
1057,0.9996518010145206
1058,0.1710434773780218
1059,0.999812332938427
1060,0.0005008354134792986
1061,0.7186805327904537
1062,0.00018818297245729238
1063,0.003620643558676927
1064,0.8365350951745338
1065,0.43213809852792723
1066,0.0011581357293687278
1067,0.6971843917266737
1068,0.9903405279931923
1069,0.9726293456308652
1070,0.046045594508557434
1071,0.9998879626765181
1072,0.0016326090634586358
1073,0.873578591494506
1074,0.45948583547529526
1075,0.9912556558879334
1076,3.59977790898536e-05
1077,0.9686609143109529
1078,0.001174552778491951
1079,0.002962979067460785
1080,0.9998785610381268
1081,0.9989610553213779
1082,0.9977502108997791
1083,0.0019506844633049461
1084,0.47018844913545493
1085,0.9996443669226087
1086,0.9999021913681218
1087,0.008745312959871306
1088,0.9987351471504733
1089,0.9991568162154971
1090,0.9998209834629763
1091,7.193023734092907e-05
1092,0.00041958951032754275
1093,0.9999304086227432
1094,0.9844336751032988
1095,0.0009558835188607032
1096,0.9739953547752307
1097,4.718414957919126e-05
1098,0.0002826550581243707
1099,3.089184547813488e-05
1100,0.9919881389825047
1101,0.9995537721390086
1102,0.03757489782535521
1103,0.9994951458312952
1104,0.0009524134159588949
1105,0.9957792492932042
1106,0.0018761492900733528
1107,0.001991389557682986
1108,0.9998242074210494
1109,0.007370625934557153
1110,0.9942567716038441
1111,0.2863427433773691
1112,0.003011184575838766
1113,0.9984147142629862
1114,0.001083627646066781
1115,0.006973017071623229
1116,0.015905736797719963
1117,0.999820445138194
1118,0.008869131777232607
1119,0.6854071053410498
1120,0.9982849842801063
1121,0.9978497258121336
1122,0.9987945541796552
1123,0.9577833537660492
1124,0.013330083727700188
1125,0.9998596168203311
1126,0.18441264383268996
1127,0.8258675421009912
1128,0.9908441109040116
1129,0.9974808317815871
1130,0.0005732532946357199
1131,0.0004853360259878845
1132,0.8907852475777274
1133,0.9980227405477482
1134,0.00020919404418519107
1135,0.9296685620304961
1136,0.9757805349616411
1137,0.5540832193486611
1138,0.3048281479413722
1139,0.6517979279225391
1140,0.5919408335952637
1141,0.5124002892957845
1142,0.00015733290010056363
1143,0.9999408171136557
1144,0.0002941036367988146
1145,0.0006983964300053702
1146,0.9975722915659068
1147,0.3834355400784341
1148,0.9996877834274801
1149,3.1671231449082e-05
1150,0.9979019812703949
1151,0.9957494136561996
1152,0.998546067579991
1153,0.0002301238144558963
1154,0.9993844109085578
1155,0.8638364963210924
1156,0.9982947216329903
1157,0.0003087636587297667
1158,0.1544645635543582
1159,0.004804547910011377
1160,0.9998911886684373
1161,0.00019438900604543685
1162,0.0018080958044190698
1163,0.9994072948959547
1164,0.0009965162579300515
1165,0.00012309369847129654
1166,0.00029854921526014435
1167,0.0007608114090569196
1168,0.9995280583994655
1169,0.11212935176312029
1170,0.9999204310091271
1171,0.0021162381246996676
1172,0.9996939124996453
1173,0.06825690671698642
1174,0.012471530277464522
1175,0.35435511547571225
1176,0.8709870302798745
1177,0.0036035609893577
1178,0.9705061723898468
1179,0.9998051713206266
1180,0.9251607912592107
1181,0.00021909770953887044
1182,0.24543405461458928
1183,0.9282649065126147
1184,0.9895649617254444
1185,0.9969468485252443
1186,0.008461481136133025
1187,0.1104659114773352
1188,0.9997537466854637
1189,0.9993172875440524
1190,0.9997675686472531
1191,0.011250103123593057
1192,0.9911055533937195
1193,0.9839027650319848
1194,0.3793900816452564
1195,0.8157811074857427
1196,0.9997390425977992
1197,0.00021651727905406962
1198,0.9995842974768383
1199,0.02018132234022476
1200,0.0002230189512084984
1201,0.999655769747684
1202,0.00035578627147489446
1203,0.001516845299947927
1204,6.730098957677749e-05
1205,0.999708126123838
1206,0.9995512618334711
1207,0.008968269009962476
1208,0.989612295681716
1209,0.0013200321016848848
1210,0.7311549710115237
1211,0.003747785472552496
1212,0.000945088058248671
1213,0.98279390862116
1214,0.0001717208071661465
1215,0.0002421159333439519
1216,0.9986812531354753
1217,0.035752812308453036
1218,0.9989208608267561
1219,0.0006353921992574875
1220,0.42761950571238505
