ID,RiskScore
1230,39.90151900927507
1231,29.901744214809288
1232,45.67535418291085
1233,59.40851602904435
1234,64.8505518061096
1235,42.80335368201164
1236,75.70359977327556
1237,55.217460923242655
1238,50.43089700927419
1239,32.93187256151188
1240,32.97454533655255
1241,70.48506817650821
1242,37.065464119986146
1243,33.09091790603251
1244,46.83902092838436
1245,48.5733460681083
1246,71.24472597046204
1247,51.40091476240964
1248,75.55756620677906
1249,29.633708673150355
1250,46.456084769462635
1251,26.27086020801797
1252,31.588541439042977
1253,29.248419561642542
1254,76.66584519562036
1255,51.51307327110756
1256,44.799769746194855
1257,75.9917186208452
1258,61.933488084927646
1259,72.07295825775897
1260,58.98560774426513
1261,33.44814641802117
1262,30.6726972064065
1263,74.3122156074612
1264,28.43574053619071
1265,56.13754888357968
1266,31.252506124854705
1267,66.92478116422504
1268,32.699376263965654
1269,66.81939523415295
1270,37.267017905112304
1271,39.04430209458237
1272,40.459989562718974
1273,43.14054475258232
1274,70.01290971266334
1275,67.70009500467248
1276,58.26329304281185
1277,33.08289018177064
1278,39.840899910609906
1279,29.81933480545972
1280,72.31871648706682
1281,58.18626910309628
1282,50.45583406052643
1283,30.81565233314461
1284,69.7055959524216
1285,80.14511959919464
1286,36.728131455625515
1287,39.24111067949633
1288,52.37783824586323
1289,61.44979632802482
1290,33.276562557916606
1291,75.78444111470748
1292,54.474301055495225
1293,31.035867163216636
1294,46.143878508916835
1295,67.67307089079196
1296,29.822159953503075
1297,32.80653788963859
1298,34.27148060067
1299,46.365504666426624
1300,41.739773132222545
1301,78.47973203126699
1302,69.17901324309426
1303,62.942761360232126
1304,64.98390712411339
1305,41.95019379345735
1306,68.13170371515082
1307,27.080456885796856
1308,53.95715196353957
1309,32.252292547704144
1310,48.011183976857204
1311,58.767069642498655
1312,68.8522738127837
1313,34.7466605798541
1314,28.267628266405264
1315,31.618465816712924
1316,27.197393375934713
1317,55.82661286770014
1318,30.49031828305552
1319,39.68840820547863
1320,55.748423919845976
1321,34.74349278328774
1322,70.98928333787168
1323,70.79020674427233
1324,48.34199349484252
1325,64.19680669719057
1326,36.60321508416884
1327,26.391212192769018
1328,72.80020289443237
1329,40.44874999980089
1330,65.70433349998848
1331,46.732502126338844
1332,25.2286346807462
1333,33.54936694965876
1334,73.30951041037723
1335,74.90120261739057
1336,72.703246425882
1337,28.494753648904712
1338,45.73766447995326
1339,54.25423582734457
1340,29.375904507911308
1341,29.26735148849683
1342,31.925312184492913
1343,33.467102876450106
1344,30.98193964355687
1345,28.99747500178353
1346,51.56134486791264
1347,29.693899048381958
1348,72.0234503421795
1349,62.2679410466198
1350,39.66069618113479
1351,62.73765701312146
1352,29.766988018634056
1353,74.21657567298054
1354,67.83508810542398
1355,31.87586132094593
1356,59.92768068520232
1357,31.357280652275783
1358,29.491588007103438
1359,34.751017967162646
1360,53.593320468559774
1361,67.61251243365213
1362,38.07777389948536
